timestamp,ip,req_per_IP_5min,error_ratio_per_IP,unique_UA_per_IP,size,Label
2019-01-22 04:28:42,188.226.164.216,80.0,0.0,1.0,1274,0
2019-01-22 04:28:42,188.226.164.216,81.0,0.0,1.0,1274,0
2019-01-22 04:28:42,66.249.66.91,104.0,0.0,2.0,39652,0
2019-01-22 04:28:42,188.226.164.216,82.0,0.0,1.0,825,0
2019-01-22 04:28:42,188.226.164.216,83.0,0.0,1.0,1329,0
2019-01-22 04:28:42,188.226.164.216,84.0,0.0,1.0,1329,0
2019-01-22 04:28:42,188.226.164.216,85.0,0.0,1.0,1370,0
2019-01-22 04:28:42,66.249.66.194,167.0,0.0,3.0,8072,0
2019-01-22 04:28:42,66.249.66.91,105.0,0.0,2.0,40110,0
2019-01-22 04:28:42,188.226.164.216,86.0,0.0,1.0,1084,0
2019-01-22 04:28:42,188.226.164.216,87.0,0.0,1.0,1404,0
2019-01-22 04:28:43,188.226.164.216,88.0,0.0,1.0,825,0
2019-01-22 04:28:44,188.226.164.216,89.0,0.0,1.0,955,0
2019-01-22 04:28:44,188.226.164.216,90.0,0.0,1.0,825,0
2019-01-22 04:28:44,40.77.167.170,64.0,0.0,2.0,37247,0
2019-01-22 04:28:44,66.249.66.194,168.0,0.0,3.0,26852,0
2019-01-22 04:28:45,66.249.66.194,169.0,0.0,3.0,0,0
2019-01-22 04:28:45,188.226.164.216,91.0,0.0,1.0,825,0
2019-01-22 04:28:45,188.226.164.216,92.0,0.0,1.0,0,0
2019-01-22 04:28:45,66.249.66.91,104.0,0.0,2.0,40348,0
2019-01-22 04:28:46,5.126.29.183,1.0,0.0,1.0,2423,0
2019-01-22 04:28:46,66.249.66.194,170.0,0.0,3.0,35402,0
2019-01-22 04:28:46,66.249.66.194,171.0,0.0,3.0,18251,0
2019-01-22 04:28:47,66.249.66.194,171.0,0.0,3.0,19041,0
2019-01-22 04:28:48,66.249.66.91,105.0,0.0,2.0,39800,0
2019-01-22 04:28:49,188.226.164.216,93.0,0.0,1.0,71,0
2019-01-22 04:28:49,5.114.49.207,3.0,0.0,1.0,4169,0
2019-01-22 04:28:49,66.249.66.194,172.0,0.0,3.0,18761,0
2019-01-22 04:28:50,5.160.157.20,9.0,0.0,1.0,178,0
2019-01-22 04:28:50,66.249.66.91,105.0,0.0,2.0,39842,0
2019-01-22 04:28:50,172.20.2.174,9.0,0.0,1.0,4,0
2019-01-22 04:28:50,5.160.157.20,10.0,0.0,1.0,178,0
2019-01-22 04:28:50,66.249.66.91,106.0,0.0,2.0,30896,0
2019-01-22 04:28:50,91.99.72.15,42.0,0.0,4.0,39494,0
2019-01-22 04:28:50,66.249.66.195,5.0,0.0,2.0,178,0
2019-01-22 04:28:51,66.249.66.194,173.0,0.0,3.0,40206,0
2019-01-22 04:28:51,149.202.184.84,1.0,0.0,1.0,5852,0
2019-01-22 04:28:51,66.249.66.91,107.0,0.0,2.0,39770,0
2019-01-22 04:28:51,66.249.66.194,174.0,0.0,3.0,21116,0
2019-01-22 04:28:52,91.99.72.15,43.0,0.0,4.0,40233,0
2019-01-22 04:28:52,204.18.175.72,1.0,0.0,1.0,17169,0
2019-01-22 04:28:53,66.249.66.194,171.0,0.0,3.0,24546,0
2019-01-22 04:28:53,204.18.175.72,2.0,0.0,1.0,28536,0
2019-01-22 04:28:53,204.18.175.72,3.0,0.0,1.0,6496,0
2019-01-22 04:28:53,204.18.175.72,4.0,0.0,1.0,5807,0
2019-01-22 04:28:53,204.18.175.72,5.0,0.0,1.0,7356,0
2019-01-22 04:28:53,204.18.175.72,6.0,0.0,1.0,6454,0
2019-01-22 04:28:53,204.18.175.72,7.0,0.0,1.0,7713,0
2019-01-22 04:28:54,91.99.72.15,44.0,0.0,4.0,40941,0
2019-01-22 04:28:55,204.18.175.72,8.0,0.0,1.0,16330,0
2019-01-22 04:28:55,91.99.72.15,45.0,0.0,4.0,40151,0
2019-01-22 04:28:55,204.18.175.72,9.0,0.0,1.0,16076,0
2019-01-22 04:28:55,204.18.175.72,10.0,0.0,1.0,133,0
2019-01-22 04:28:55,204.18.175.72,11.0,0.0,1.0,17046,0
2019-01-22 04:28:55,204.18.175.72,12.0,0.0,1.0,22177,0
2019-01-22 04:28:55,204.18.175.72,13.0,0.0,1.0,11916,0
2019-01-22 04:28:55,204.18.175.72,14.0,0.0,1.0,17326,0
2019-01-22 04:28:55,204.18.175.72,15.0,0.0,1.0,17339,0
2019-01-22 04:28:55,204.18.175.72,16.0,0.0,1.0,68123,0
2019-01-22 04:28:55,204.18.175.72,17.0,0.0,1.0,17251,0
2019-01-22 04:28:55,204.18.175.72,18.0,0.0,1.0,16837,0
2019-01-22 04:28:55,204.18.175.72,19.0,0.0,1.0,16901,0
2019-01-22 04:28:55,204.18.175.72,20.0,0.0,1.0,7963,0
2019-01-22 04:28:55,204.18.175.72,21.0,0.0,1.0,4120,0
2019-01-22 04:28:55,66.249.66.194,171.0,0.0,3.0,42206,0
2019-01-22 04:28:55,5.121.43.23,79.0,0.0,1.0,19226,0
2019-01-22 04:28:55,204.18.175.72,22.0,0.0,1.0,17786,0
2019-01-22 04:28:56,204.18.175.72,23.0,0.0,1.0,69159,0
2019-01-22 04:28:56,204.18.175.72,24.0,0.0,1.0,15350,0
2019-01-22 04:28:56,204.18.175.72,25.0,0.0,1.0,0,0
2019-01-22 04:28:56,204.18.175.72,26.0,0.0,1.0,66326,0
2019-01-22 04:28:57,66.249.66.91,105.0,0.0,2.0,40868,0
2019-01-22 04:28:57,5.211.32.40,1.0,0.0,1.0,4484,0
2019-01-22 04:28:57,5.232.126.16,1.0,0.0,1.0,133,0
2019-01-22 04:28:57,5.121.43.23,80.0,0.0,1.0,4120,0
2019-01-22 04:28:57,66.249.66.91,106.0,0.0,2.0,39773,0
2019-01-22 04:28:59,5.211.32.40,2.0,0.0,1.0,5362,0
2019-01-22 04:28:59,5.211.32.40,3.0,0.0,1.0,4407,0
2019-01-22 04:28:59,5.211.32.40,4.0,0.0,1.0,5002,0
2019-01-22 04:29:00,66.249.66.91,105.0,0.0,2.0,41549,0
2019-01-22 04:29:00,5.112.236.19,1.0,0.0,1.0,18823,0
2019-01-22 04:29:00,66.249.66.194,170.0,0.0,3.0,20174,0
2019-01-22 04:29:00,66.249.66.194,171.0,0.0,3.0,32438,0
2019-01-22 04:29:01,5.112.236.19,2.0,0.0,1.0,7713,0
2019-01-22 04:29:01,54.36.148.185,1.0,0.0,1.0,655,0
2019-01-22 04:29:01,66.249.66.91,106.0,0.0,2.0,2772,0
2019-01-22 04:29:02,5.112.236.19,3.0,0.0,1.0,3924,0
2019-01-22 04:29:02,17.58.102.43,9.0,0.0,1.0,39196,0
2019-01-22 04:29:02,5.112.236.19,4.0,0.0,1.0,61680,0
2019-01-22 04:29:02,5.112.236.19,5.0,0.0,1.0,6454,0
2019-01-22 04:29:02,5.112.236.19,6.0,0.0,1.0,28536,0
2019-01-22 04:29:02,5.112.236.19,7.0,0.0,1.0,7356,0
2019-01-22 04:29:02,5.112.236.19,8.0,0.0,1.0,5807,0
2019-01-22 04:29:02,5.112.236.19,9.0,0.0,1.0,6496,0
2019-01-22 04:29:02,5.112.236.19,10.0,0.0,1.0,4120,0
2019-01-22 04:29:02,5.112.236.19,11.0,0.0,1.0,133,0
2019-01-22 04:29:02,40.77.167.170,64.0,0.0,2.0,36160,0
2019-01-22 04:29:02,5.112.236.19,12.0,0.0,1.0,2287,0
2019-01-22 04:29:02,5.112.236.19,13.0,0.0,1.0,2171,0
2019-01-22 04:29:02,5.112.236.19,14.0,0.0,1.0,4842,0
2019-01-22 04:29:03,66.249.66.91,106.0,0.0,2.0,40244,0
2019-01-22 04:29:03,5.112.236.19,15.0,0.0,1.0,0,0
2019-01-22 04:29:05,113.190.10.37,1.0,1.0,1.0,2285,0
2019-01-22 04:29:05,207.46.13.136,45.0,0.0,1.0,23104,0
2019-01-22 04:29:07,5.126.29.183,2.0,0.0,1.0,2452,0
2019-01-22 04:29:08,5.112.236.19,16.0,0.0,1.0,5875,0
2019-01-22 04:29:08,5.112.236.19,17.0,0.0,1.0,4825,0
2019-01-22 04:29:08,66.249.66.91,106.0,0.0,2.0,40397,0
2019-01-22 04:29:09,66.249.66.91,107.0,0.0,2.0,40841,0
2019-01-22 04:29:09,5.112.236.19,18.0,0.0,1.0,4546,0
2019-01-22 04:29:09,113.190.10.5,1.0,1.0,1.0,2285,0
2019-01-22 04:29:09,5.211.32.40,5.0,0.0,1.0,4520,0
2019-01-22 04:29:09,5.112.236.19,19.0,0.0,1.0,5667,0
2019-01-22 04:29:09,54.36.148.80,1.0,0.0,1.0,30297,0
2019-01-22 04:29:10,40.77.167.170,63.0,0.0,2.0,8835,0
2019-01-22 04:29:10,54.36.149.16,1.0,0.0,1.0,32751,0
2019-01-22 04:29:11,188.226.164.216,94.0,0.0,1.0,11,0
2019-01-22 04:29:11,188.226.164.216,95.0,0.0,1.0,11,0
2019-01-22 04:29:11,188.226.164.216,96.0,0.0,1.0,11,0
2019-01-22 04:29:11,188.226.164.216,97.0,0.0,1.0,11,0
2019-01-22 04:29:11,66.249.66.194,162.0,0.0,3.0,40950,0
2019-01-22 04:29:12,66.249.66.194,161.0,0.0,3.0,18158,0
2019-01-22 04:29:12,17.58.102.43,10.0,0.0,1.0,37714,0
2019-01-22 04:29:12,188.226.164.216,98.0,0.0,1.0,11,0
2019-01-22 04:29:13,5.72.172.59,1.0,0.0,1.0,3975,0
2019-01-22 04:29:13,66.249.66.194,162.0,0.0,3.0,9554,0
2019-01-22 04:29:13,5.211.32.40,6.0,0.0,1.0,6173,0
2019-01-22 04:29:14,5.116.227.150,1.0,0.0,1.0,0,0
2019-01-22 04:29:14,5.211.32.40,7.0,0.0,1.0,4900,0
2019-01-22 04:29:14,51.15.15.54,9.0,0.0,1.0,20778,0
2019-01-22 04:29:15,5.116.227.150,2.0,0.0,1.0,16636,0
2019-01-22 04:29:15,13.66.139.0,3.0,0.0,1.0,42206,0
2019-01-22 04:29:15,40.77.167.170,64.0,0.0,2.0,6817,0
2019-01-22 04:29:16,204.18.175.72,27.0,0.0,1.0,19125,0
2019-01-22 04:29:16,17.58.102.43,11.0,0.0,1.0,37733,0
2019-01-22 04:29:16,66.249.66.91,101.0,0.0,2.0,42029,0
2019-01-22 04:29:17,5.116.227.150,3.0,0.0,1.0,28536,0
2019-01-22 04:29:17,5.116.227.150,4.0,0.0,1.0,5807,0
2019-01-22 04:29:17,5.116.227.150,5.0,0.0,1.0,7356,0
2019-01-22 04:29:17,5.116.227.150,6.0,0.0,1.0,6454,0
2019-01-22 04:29:17,5.116.227.150,7.0,0.0,1.0,7713,0
2019-01-22 04:29:17,66.249.66.194,161.0,0.0,3.0,43669,0
2019-01-22 04:29:17,204.18.175.72,28.0,0.0,1.0,4120,0
2019-01-22 04:29:17,204.18.175.72,29.0,0.0,1.0,5623,0
2019-01-22 04:29:17,5.116.227.150,8.0,0.0,1.0,0,0
2019-01-22 04:29:17,5.116.227.150,9.0,0.0,1.0,6496,0
2019-01-22 04:29:18,5.121.43.23,81.0,0.0,1.0,19275,0
2019-01-22 04:29:18,204.18.175.72,30.0,0.0,1.0,5910,0
2019-01-22 04:29:18,204.18.175.72,31.0,0.0,1.0,73512,0
2019-01-22 04:29:18,204.18.175.72,32.0,0.0,1.0,5517,0
2019-01-22 04:29:18,204.18.175.72,33.0,0.0,1.0,10855,0
2019-01-22 04:29:18,5.112.126.81,3.0,0.0,1.0,4167,0
2019-01-22 04:29:18,204.18.175.72,34.0,0.0,1.0,2229,0
2019-01-22 04:29:18,204.18.175.72,35.0,0.0,1.0,2090,0
2019-01-22 04:29:18,204.18.175.72,36.0,0.0,1.0,6609,0
2019-01-22 04:29:18,204.18.175.72,37.0,0.0,1.0,4972,0
2019-01-22 04:29:18,204.18.175.72,38.0,0.0,1.0,8126,0
2019-01-22 04:29:18,204.18.175.72,39.0,0.0,1.0,6766,0
2019-01-22 04:29:18,204.18.175.72,40.0,0.0,1.0,6956,0
2019-01-22 04:29:18,204.18.175.72,41.0,0.0,1.0,10929,0
2019-01-22 04:29:18,204.18.175.72,42.0,0.0,1.0,2398,0
2019-01-22 04:29:19,204.18.175.72,43.0,0.0,1.0,2479,0
2019-01-22 04:29:19,204.18.175.72,44.0,0.0,1.0,2148,0
2019-01-22 04:29:19,204.18.175.72,45.0,0.0,1.0,2306,0
2019-01-22 04:29:19,66.249.66.91,102.0,0.0,2.0,40191,0
2019-01-22 04:29:19,66.249.66.91,103.0,0.0,2.0,41572,0
2019-01-22 04:29:20,5.124.26.80,1.0,0.0,1.0,3705,0
2019-01-22 04:29:21,5.116.227.150,10.0,0.0,1.0,14266,0
2019-01-22 04:29:21,5.116.227.150,11.0,0.0,1.0,16330,0
2019-01-22 04:29:21,66.249.66.91,104.0,0.0,2.0,39898,0
2019-01-22 04:29:21,5.112.126.81,4.0,0.0,1.0,4377,0
2019-01-22 04:29:21,5.116.227.150,12.0,0.0,1.0,8281,0
2019-01-22 04:29:21,5.116.227.150,13.0,0.0,1.0,9054,0
2019-01-22 04:29:21,34.247.132.53,6.0,0.0,1.0,29741,0
2019-01-22 04:29:21,5.121.43.23,82.0,0.0,1.0,4120,0
2019-01-22 04:29:21,5.116.227.150,14.0,0.0,1.0,11924,0
2019-01-22 04:29:21,5.116.227.150,15.0,0.0,1.0,59758,0
2019-01-22 04:29:21,5.116.227.150,16.0,0.0,1.0,4120,0
2019-01-22 04:29:21,5.121.43.23,83.0,0.0,1.0,2184,0
2019-01-22 04:29:22,66.249.66.194,161.0,0.0,3.0,33886,0
2019-01-22 04:29:22,5.116.227.150,17.0,0.0,1.0,60795,0
2019-01-22 04:29:22,5.116.227.150,18.0,0.0,1.0,64542,0
2019-01-22 04:29:23,40.77.167.170,60.0,0.0,2.0,38225,0
2019-01-22 04:29:23,204.18.175.72,46.0,0.0,1.0,5825,0
2019-01-22 04:29:23,5.112.236.19,20.0,0.0,1.0,3908,0
2019-01-22 04:29:23,5.112.236.19,21.0,0.0,1.0,5317,0
2019-01-22 04:29:23,204.18.175.72,47.0,0.0,1.0,5400,0
2019-01-22 04:29:23,204.18.175.72,48.0,0.0,1.0,7187,0
2019-01-22 04:29:23,5.121.43.23,84.0,0.0,1.0,2558,0
2019-01-22 04:29:24,5.116.227.150,19.0,0.0,1.0,4859,0
2019-01-22 04:29:24,5.116.227.150,20.0,0.0,1.0,7146,0
2019-01-22 04:29:24,5.116.227.150,21.0,0.0,1.0,3863,0
2019-01-22 04:29:24,17.58.102.43,12.0,0.0,1.0,37222,0
2019-01-22 04:29:24,204.18.175.72,49.0,0.0,1.0,5194,0
2019-01-22 04:29:24,172.20.2.174,9.0,0.0,1.0,4,0
2019-01-22 04:29:25,216.244.66.248,2.0,0.0,1.0,154715,0
2019-01-22 04:29:25,5.116.227.150,22.0,0.0,1.0,62894,0
2019-01-22 04:29:25,40.77.167.170,61.0,0.0,2.0,35652,0
2019-01-22 04:29:26,66.249.66.194,162.0,0.0,3.0,41377,0
2019-01-22 04:29:26,63.143.42.246,4.0,0.0,1.0,0,0
2019-01-22 04:29:26,5.121.43.23,85.0,0.0,1.0,2261,0
2019-01-22 04:29:27,82.99.223.75,1.0,0.0,1.0,133,0
2019-01-22 04:29:27,5.121.43.23,86.0,0.0,1.0,2174,0
2019-01-22 04:29:28,188.226.164.216,99.0,0.0,1.0,4120,0
2019-01-22 04:29:28,54.36.148.117,1.0,0.0,1.0,0,0
2019-01-22 04:29:28,5.121.43.23,87.0,0.0,1.0,2407,0
2019-01-22 04:29:28,188.226.164.216,100.0,0.0,1.0,29310,0
2019-01-22 04:29:28,63.143.42.246,4.0,0.0,1.0,0,0
2019-01-22 04:29:28,204.18.175.72,50.0,0.0,1.0,18645,0
2019-01-22 04:29:28,40.77.167.170,61.0,0.0,2.0,38177,0
2019-01-22 04:29:28,83.122.171.225,1.0,0.0,1.0,3819,0
2019-01-22 04:29:28,83.122.171.225,2.0,0.0,1.0,3965,0
2019-01-22 04:29:29,204.18.175.72,51.0,0.0,1.0,4120,0
2019-01-22 04:29:29,188.226.164.216,101.0,0.0,1.0,1083,0
2019-01-22 04:29:29,188.226.164.216,102.0,0.0,1.0,6009,0
2019-01-22 04:29:29,113.190.10.3,1.0,1.0,1.0,2289,0
2019-01-22 04:29:29,204.18.175.72,52.0,0.0,1.0,6907,0
2019-01-22 04:29:29,204.18.175.72,53.0,0.0,1.0,5542,0
2019-01-22 04:29:29,188.226.164.216,103.0,0.0,1.0,3822,0
2019-01-22 04:29:29,66.249.66.194,163.0,0.0,3.0,18266,0
2019-01-22 04:29:29,188.226.164.216,104.0,0.0,1.0,4323,0
2019-01-22 04:29:29,188.226.164.216,105.0,0.0,1.0,4077,0
2019-01-22 04:29:29,188.226.164.216,106.0,0.0,1.0,3886,0
2019-01-22 04:29:29,83.122.106.8,1.0,0.0,1.0,19672,0
2019-01-22 04:29:29,188.226.164.216,107.0,0.0,1.0,2471,0
2019-01-22 04:29:29,66.249.66.92,1.0,0.0,1.0,40484,0
2019-01-22 04:29:29,188.226.164.216,108.0,0.0,1.0,1777,0
2019-01-22 04:29:29,188.226.164.216,109.0,0.0,1.0,4253,0
2019-01-22 04:29:29,188.226.164.216,110.0,0.0,1.0,713,0
2019-01-22 04:29:29,188.226.164.216,111.0,0.0,1.0,1205,0
2019-01-22 04:29:29,188.226.164.216,112.0,0.0,1.0,4143,0
2019-01-22 04:29:30,83.122.171.225,3.0,0.0,1.0,2547,0
2019-01-22 04:29:30,83.122.171.225,4.0,0.0,1.0,3080,0
2019-01-22 04:29:30,66.249.66.194,162.0,0.0,3.0,21923,0
2019-01-22 04:29:30,83.122.106.8,2.0,0.0,1.0,7713,0
2019-01-22 04:29:30,83.122.106.8,3.0,0.0,1.0,6454,0
2019-01-22 04:29:30,83.122.171.225,5.0,0.0,1.0,94646,0
2019-01-22 04:29:30,83.122.171.225,6.0,0.0,1.0,94646,0
2019-01-22 04:29:30,83.122.106.8,4.0,0.0,1.0,5807,0
2019-01-22 04:29:30,83.122.106.8,5.0,0.0,1.0,7356,0
2019-01-22 04:29:30,83.122.106.8,6.0,0.0,1.0,6496,0
2019-01-22 04:29:30,40.77.167.170,62.0,0.0,2.0,36339,0
2019-01-22 04:29:30,204.18.175.72,54.0,0.0,1.0,8805,0
2019-01-22 04:29:30,204.18.175.72,55.0,0.0,1.0,8805,0
2019-01-22 04:29:30,188.226.164.216,113.0,0.0,1.0,323,0
2019-01-22 04:29:30,83.122.106.8,7.0,0.0,1.0,28536,0
2019-01-22 04:29:31,113.190.10.30,3.0,1.0,1.0,2285,0
2019-01-22 04:29:31,5.72.172.59,2.0,0.0,1.0,4167,0
2019-01-22 04:29:31,66.249.66.194,162.0,0.0,3.0,35326,0
2019-01-22 04:29:31,66.249.66.92,2.0,0.0,1.0,40446,0
2019-01-22 04:29:31,66.249.66.91,103.0,0.0,2.0,41199,0
2019-01-22 04:29:32,188.226.164.216,114.0,0.0,1.0,71,0
2019-01-22 04:29:32,83.122.106.8,8.0,0.0,2.0,0,0
2019-01-22 04:29:32,91.99.72.15,46.0,0.0,4.0,42086,0
2019-01-22 04:29:32,204.18.175.72,56.0,0.0,1.0,6977,0
2019-01-22 04:29:32,204.18.175.72,57.0,0.0,1.0,7468,0
2019-01-22 04:29:33,204.18.175.72,58.0,0.0,1.0,6323,0
2019-01-22 04:29:33,204.18.175.72,59.0,0.0,1.0,5779,0
2019-01-22 04:29:33,83.122.106.8,9.0,0.0,2.0,19561,0
2019-01-22 04:29:33,83.122.106.8,10.0,0.0,2.0,4120,0
2019-01-22 04:29:34,40.77.167.170,63.0,0.0,2.0,39011,0
2019-01-22 04:29:34,31.184.130.52,1.0,0.0,1.0,39477,0
2019-01-22 04:29:34,66.249.66.194,158.0,0.0,3.0,18872,0
2019-01-22 04:29:34,66.249.66.194,159.0,0.0,3.0,18956,0
2019-01-22 04:29:35,40.77.167.170,64.0,0.0,2.0,38865,0
2019-01-22 04:29:35,66.249.66.194,159.0,0.0,3.0,32531,0
2019-01-22 04:29:35,207.46.13.136,42.0,0.0,1.0,36256,0
2019-01-22 04:29:35,66.249.66.91,103.0,0.0,2.0,39881,0
2019-01-22 04:29:35,91.99.72.15,47.0,0.0,4.0,43013,0
2019-01-22 04:29:36,207.46.13.136,43.0,0.0,1.0,3795,0
2019-01-22 04:29:36,54.36.149.43,1.0,0.0,1.0,33416,0
2019-01-22 04:29:37,91.99.72.15,48.0,0.0,4.0,41318,0
2019-01-22 04:29:37,66.249.66.91,104.0,0.0,2.0,40564,0
2019-01-22 04:29:37,113.190.10.40,2.0,1.0,2.0,2289,0
2019-01-22 04:29:38,66.249.66.194,157.0,0.0,3.0,24835,0
2019-01-22 04:29:38,66.249.66.194,158.0,0.0,3.0,18944,0
2019-01-22 04:29:38,5.112.236.19,22.0,0.0,1.0,4188,0
2019-01-22 04:29:38,5.112.236.19,23.0,0.0,1.0,4959,0
2019-01-22 04:29:40,66.249.66.194,159.0,0.0,3.0,0,0
2019-01-22 04:29:40,54.36.148.36,2.0,0.0,1.0,0,0
2019-01-22 04:29:40,66.249.66.91,103.0,0.0,2.0,32754,0
2019-01-22 04:29:40,66.249.66.91,104.0,0.0,2.0,4947,0
2019-01-22 04:29:41,188.226.164.216,115.0,0.0,1.0,11,0
2019-01-22 04:29:41,66.249.66.194,159.0,0.0,3.0,29339,0
2019-01-22 04:29:42,66.249.66.91,105.0,0.0,2.0,37547,0
2019-01-22 04:29:42,66.249.66.194,158.0,0.0,3.0,26896,0
2019-01-22 04:29:43,66.249.66.91,106.0,0.0,2.0,41117,0
2019-01-22 04:29:43,46.4.203.149,3.0,0.0,1.0,533793,0
2019-01-22 04:29:44,86.55.216.175,2.0,0.0,1.0,4181,0
2019-01-22 04:29:44,40.77.167.170,63.0,0.0,2.0,35997,0
2019-01-22 04:29:44,66.249.66.91,106.0,0.0,2.0,5927,0
2019-01-22 04:29:44,54.36.148.247,1.0,0.0,1.0,34198,0
2019-01-22 04:29:44,66.249.66.194,156.0,0.0,3.0,24832,0
2019-01-22 04:29:45,204.18.175.72,60.0,0.0,1.0,62894,0
2019-01-22 04:29:45,204.18.175.72,61.0,0.0,1.0,4859,0
2019-01-22 04:29:45,204.18.175.72,62.0,0.0,1.0,7146,0
2019-01-22 04:29:45,204.18.175.72,63.0,0.0,1.0,3863,0
2019-01-22 04:29:46,51.15.15.54,9.0,0.0,1.0,20793,0
2019-01-22 04:29:46,66.249.66.194,153.0,0.0,3.0,30250,0
2019-01-22 04:29:47,66.249.66.91,105.0,0.0,2.0,36806,0
2019-01-22 04:29:47,66.249.66.91,106.0,0.0,2.0,39759,0
2019-01-22 04:29:49,40.77.167.170,64.0,0.0,2.0,38519,0
2019-01-22 04:29:49,66.249.66.91,107.0,0.0,2.0,40915,0
2019-01-22 04:29:50,5.160.157.20,9.0,0.0,1.0,178,0
2019-01-22 04:29:50,5.160.157.20,10.0,0.0,1.0,178,0
2019-01-22 04:29:51,207.46.13.136,44.0,0.0,1.0,39108,0
2019-01-22 04:29:52,66.249.66.194,148.0,0.0,3.0,42487,0
2019-01-22 04:29:52,113.190.10.4,2.0,1.0,2.0,2287,0
2019-01-22 04:29:53,66.249.66.91,108.0,0.0,2.0,39839,0
2019-01-22 04:29:54,207.46.13.136,45.0,0.0,1.0,37376,0
2019-01-22 04:29:54,66.249.66.194,147.0,0.0,3.0,26898,0
2019-01-22 04:29:55,66.249.66.91,108.0,0.0,2.0,40523,0
2019-01-22 04:29:55,5.112.236.19,24.0,0.0,1.0,4228,0
2019-01-22 04:29:55,5.112.236.19,25.0,0.0,1.0,6461,0
2019-01-22 04:29:56,66.249.66.194,147.0,0.0,3.0,40454,0
2019-01-22 04:29:56,40.77.167.170,65.0,0.0,2.0,34517,0
2019-01-22 04:29:57,54.36.149.87,1.0,0.0,1.0,35953,0
2019-01-22 04:29:57,54.36.148.55,1.0,0.0,1.0,32931,0
2019-01-22 04:29:57,207.46.13.136,46.0,0.0,1.0,37500,0
2019-01-22 04:29:58,172.20.2.174,9.0,0.0,1.0,4,0
2019-01-22 04:29:59,40.77.167.170,66.0,0.0,2.0,37131,0
2019-01-22 04:29:59,66.249.66.91,108.0,0.0,2.0,40767,0
2019-01-22 04:29:59,51.38.125.215,5.0,0.0,1.0,3997,0
2019-01-22 04:30:00,40.77.167.170,67.0,0.0,2.0,35643,0
2019-01-22 04:30:01,54.36.149.31,1.0,0.0,1.0,33756,0
2019-01-22 04:30:01,207.46.13.136,47.0,0.0,1.0,0,0
2019-01-22 04:30:01,66.249.66.194,147.0,0.0,3.0,0,0
2019-01-22 04:30:02,5.121.43.23,88.0,0.0,1.0,18871,0
2019-01-22 04:30:02,66.249.66.194,146.0,0.0,3.0,34015,0
2019-01-22 04:30:02,5.121.43.23,89.0,0.0,1.0,18939,0
2019-01-22 04:30:02,5.121.43.23,90.0,0.0,1.0,4120,0
2019-01-22 04:30:02,66.249.66.194,147.0,0.0,3.0,0,0
2019-01-22 04:30:02,66.249.66.91,109.0,0.0,2.0,40342,0
2019-01-22 04:30:03,5.121.43.23,91.0,0.0,1.0,4120,0
2019-01-22 04:30:03,66.249.66.194,148.0,0.0,3.0,21084,0
2019-01-22 04:30:03,66.249.66.194,149.0,0.0,3.0,30674,0
2019-01-22 04:30:04,66.249.66.194,149.0,0.0,3.0,17174,0
2019-01-22 04:30:04,188.226.164.216,116.0,0.0,1.0,11,0
2019-01-22 04:30:04,17.58.102.43,11.0,0.0,1.0,38820,0
2019-01-22 04:30:06,207.46.13.136,47.0,0.0,1.0,39149,0
2019-01-22 04:30:06,66.249.66.194,147.0,0.0,3.0,41063,0
2019-01-22 04:30:06,113.190.10.45,1.0,1.0,1.0,2285,0
2019-01-22 04:30:07,66.249.66.194,148.0,0.0,3.0,0,0
2019-01-22 04:30:07,113.190.10.19,2.0,1.0,2.0,2287,0
2019-01-22 04:30:08,66.249.66.91,107.0,0.0,2.0,41548,0
2019-01-22 04:30:08,66.249.66.91,108.0,0.0,2.0,39954,0
2019-01-22 04:30:09,66.249.66.194,148.0,0.0,3.0,33023,0
2019-01-22 04:30:09,66.249.66.194,149.0,0.0,3.0,17365,0
2019-01-22 04:30:09,54.36.148.118,1.0,0.0,1.0,33436,0
2019-01-22 04:30:10,82.99.223.75,2.0,0.0,1.0,18468,0
2019-01-22 04:30:11,82.99.223.75,3.0,0.0,1.0,4120,0
2019-01-22 04:30:11,82.99.223.75,4.0,0.0,1.0,28536,0
2019-01-22 04:30:11,54.36.148.50,1.0,0.0,1.0,27902,0
2019-01-22 04:30:11,82.99.223.75,5.0,0.0,1.0,6454,0
2019-01-22 04:30:11,82.99.223.75,6.0,0.0,1.0,7713,0
2019-01-22 04:30:11,40.77.167.170,67.0,0.0,2.0,31956,0
2019-01-22 04:30:11,188.226.164.216,117.0,0.0,1.0,31493,0
